Index,Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
34,192.168.180.51-10.200.7.4-57742-3128-6,192.168.180.51,57742,10.200.7.4,3128,6,26/04/201711:11:17,1291,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,9295.120061967471,1549.18667699458,1291.0,0.0,1291.0,1291,1291.0,1291.0,0.0,1291.0,1291.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1549.18667699458,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
35,192.168.72.43-10.200.7.7-55994-3128-6,192.168.72.43,55994,10.200.7.7,3128,6,26/04/201711:11:17,39640,7,0,870,0.0,426,0,124.285714285714,206.127561060066,0,0,0.0,0.0,21947.5277497477,176.58930373360198,6606.66666666667,15396.8020012815,38024.0,0,39640.0,6606.66666666667,15396.8020012815,38024.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,164,0,176.58930373360198,0.0,0,426,108.75,195.830648411179,38349.6428571429,0,0,0,1,0,0,0,0,0,124.285714285714,124.285714285714,0.0,164,0,0,0,0,0,0,7,870,0,0,8192,-1,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
36,192.168.72.43-10.200.7.7-55980-3128-6,192.168.72.43,55980,10.200.7.7,3128,6,26/04/201711:11:17,247289,15,0,1388,0.0,258,0,92.5333333333333,112.519754879289,0,0,0.0,0.0,5612.86591801495,60.657772889210605,17663.5,36373.0644904038,123553.0,0,247289.0,17663.5,36373.0644904038,123553.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,324,0,60.657772889210605,0.0,0,258,86.75,111.13865214226801,12351.8,0,0,0,1,0,0,0,0,0,92.5333333333333,92.5333333333333,0.0,324,0,0,0,0,0,0,15,1388,0,0,8192,-1,13,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,124,YOUTUBE
37,179.1.4.251-10.200.7.217-443-37557-6,10.200.7.217,37557,179.1.4.251,443,6,26/04/201711:11:17,243047,21,17,922,9330.0,258,0,43.9047619047619,93.5590213511796,2048,0,548.823529411765,647.042814975767,42181.1419190527,156.34836060515,6568.837837837839,29999.5599000251,182523.0,0,243047.0,12152.35,40524.0113113915,182523.0,0.0,49652.0,3103.25,7938.18908399978,28749.0,0.0,0,0,0,0,688,560,86.40304138705679,69.9453192180936,0,2048,262.87179487179503,495.764650206186,245782.58839406198,0,0,0,1,0,0,0,0,0,269.78947368421103,43.9047619047619,548.823529411765,688,0,0,0,0,0,0,21,922,17,9330,14600,243,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,124,YOUTUBE
38,179.1.4.251-10.200.7.217-443-37557-6,10.200.7.217,37557,179.1.4.251,443,6,26/04/201711:11:17,10022,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,199.560965875075,10022.0,0.0,10022.0,10022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,99.7804829375374,99.7804829375374,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1000,243,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,124,YOUTUBE
39,192.168.180.51-10.200.7.4-57744-3128-6,192.168.180.51,57744,10.200.7.4,3128,6,26/04/201711:11:17,316245,6,41,1992,1987.0,1460,0,332.0,563.167825785529,990,0,48.4634146341463,156.89711558231002,12582.0171069898,148.618950497241,6874.89130434783,25709.419912405,104997.0,0,210847.0,42169.4,56106.9212245691,104435.0,313.0,316116.0,7902.9,27466.610811618597,104997.0,0.0,0,0,0,0,132,880,18.972631978371197,129.64631851887,0,1460,82.8958333333333,252.572150179111,63792.691046099295,0,0,0,1,0,0,0,0,6,84.6595744680851,332.0,48.4634146341463,132,0,0,0,0,0,0,6,1992,41,1987,8192,353,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
40,192.168.72.43-10.200.7.7-55973-3128-6,192.168.72.43,55973,10.200.7.7,3128,6,26/04/201711:11:17,251594,8,0,1502,0.0,1460,6,187.75,514.06662992262,0,0,0.0,0.0,5969.9356900403,31.7972606659936,35942.0,81749.1123988512,220536.0,0,251594.0,35942.0,81749.1123988512,220536.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,31.7972606659936,0.0,6,1460,167.555555555556,484.666666666667,234901.777777778,0,0,0,0,1,0,0,0,0,188.5,187.75,0.0,160,0,0,0,0,0,0,8,1502,0,0,256,-1,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
41,172.17.1.110-10.200.7.5-49450-3128-6,10.200.7.5,3128,172.17.1.110,49450,6,26/04/201711:11:18,46280,9,0,30,0.0,6,0,3.3333333333333304,3.16227766016838,0,0,0.0,0.0,648.228176318064,194.468452895419,5785.0,14812.9920774202,42315.0,0,46280.0,5785.0,14812.9920774202,42315.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,228,0,194.468452895419,0.0,0,6,3.0,3.16227766016838,10.0,0,0,0,1,1,0,0,0,0,3.3333333333333304,3.3333333333333304,0.0,228,0,0,0,0,0,0,9,30,0,0,14600,-1,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
42,172.17.1.110-10.200.7.5-49450-3128-6,10.200.7.5,3128,172.17.1.110,49450,6,26/04/201711:11:18,15,2,0,323,0.0,317,6,161.5,219.910208949016,0,0,0.0,0.0,21533333.333333302,133333.333333333,15.0,0.0,15.0,15,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,133333.333333333,0.0,6,317,213.333333333333,179.55593371797403,32240.3333333333,0,1,0,0,1,0,0,0,0,320.0,161.5,0.0,40,0,0,0,0,0,0,2,323,0,0,229,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
43,192.168.180.37-10.200.7.9-1980-3128-6,192.168.180.37,1980,10.200.7.9,3128,6,26/04/201711:11:17,308270,14,73,2214,69631.0,1448,0,158.142857142857,380.99886071763,4344,0,953.8493150684931,1191.98197077194,233058.68232393698,282.220131702728,3584.5348837209294,16391.024449696,94167.0,0,308270.0,23713.0769230769,40376.324257873195,97742.0,6.0,308226.0,4280.916666666671,17890.8904625302,94167.0,0.0,0,0,0,0,460,2376,45.4147338372206,236.805397865508,0,4344,816.4204545454551,1136.12609306666,1290782.49934692,0,0,0,1,0,0,0,0,5,825.804597701149,158.142857142857,953.8493150684931,460,0,0,0,0,0,0,14,2214,73,69631,65535,215,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
44,192.168.180.37-10.200.7.9-1980-3128-6,10.200.7.9,3128,192.168.180.37,1980,6,26/04/201711:11:18,80,5,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,75000.0,16.0,27.577164466275395,64.0,0,80.0,20.0,39.336158090659204,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,32,62500.0,12500.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,1,0,215,32768,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
45,207.244.80.182-10.200.7.199-443-46617-6,10.200.7.199,46617,207.244.80.182,443,6,26/04/201711:11:17,302791,16,10,2070,14046.0,1448,0,129.375,358.529194534188,6781,2,1404.6,2017.2485772016898,53224.8316495537,85.8678098094065,12111.64,28667.8991976508,89806.0,1,302791.0,20186.0666666667,36585.9025825652,93937.0,1.0,201346.0,22371.7777777778,41918.6259667996,100650.0,37.0,0,0,0,0,340,204,52.8417291134809,33.0260806959256,0,6781,596.888888888889,1371.81982819379,1881889.64102564,0,0,0,1,0,0,0,0,0,619.846153846154,129.375,1404.6,340,0,0,0,0,0,0,16,2070,10,14046,5840,34752,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
46,192.168.180.37-10.200.7.9-1980-3128-6,10.200.7.9,3128,192.168.180.37,1980,6,26/04/201711:11:18,1,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,215,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
47,192.168.72.43-10.200.7.7-56001-3128-6,192.168.72.43,56001,10.200.7.7,3128,6,26/04/201711:11:18,84530,35,0,3006,0.0,533,0,85.88571428571429,179.98525616553903,0,0,0.0,0.0,35561.3391695256,414.054181947238,2486.1764705882397,5788.96403811434,21256.0,0,84530.0,2486.1764705882397,5788.96403811434,21256.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,724,0,414.054181947238,0.0,0,533,83.5,177.971988165072,31674.0285714286,0,0,0,1,0,0,0,0,0,85.88571428571429,85.88571428571429,0.0,724,0,0,0,0,0,0,35,3006,0,0,8192,-1,33,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
48,151.101.64.84-10.200.7.196-443-38890-6,10.200.7.196,38890,151.101.64.84,443,6,26/04/201711:11:17,201725,6,7,1405,994.0,837,0,234.166666666667,358.177283850702,564,0,142.0,199.07871140163002,11892.4278101376,64.4441690420126,16810.4166666667,25074.1904299959,59464.0,0,115913.0,23182.6,30375.8164548708,59521.0,213.0,148609.0,24768.1666666667,28951.897467466002,61694.0,0.0,0,0,0,0,200,232,29.7434626347751,34.700706407237604,0,837,171.357142857143,268.659809808973,72178.0934065934,0,0,0,1,0,0,0,0,1,184.538461538462,234.166666666667,142.0,200,0,0,0,0,0,0,6,1405,7,994,14600,62,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
49,151.101.64.84-10.200.7.196-443-38890-6,10.200.7.196,38890,151.101.64.84,443,6,26/04/201711:11:18,130,4,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30769.230769230802,43.3333333333333,60.928920336186295,113.0,0,130.0,43.3333333333333,60.928920336186295,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,152,0,30769.230769230802,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,152,0,0,0,0,0,0,4,0,0,0,245,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,91,SSL
50,192.168.51.50-10.200.7.6-62803-3128-6,192.168.51.50,62803,10.200.7.6,3128,6,26/04/201711:11:17,284136,6,9,1631,1063.0,837,0,271.83333333333303,339.274176244917,834,0,118.11111111111099,273.245514347649,9481.37511614157,52.7916209139285,20295.4285714286,42421.4648147959,134643.0,4,197991.0,39598.2,60147.9032194806,136376.0,149.0,284068.0,35508.5,52201.6940201315,134643.0,97.0,0,0,0,0,132,192,21.1166483655714,31.6749725483571,0,837,168.375,293.047180501707,85876.65,0,0,0,1,0,0,0,0,1,179.6,271.83333333333303,118.11111111111099,132,0,0,0,0,0,0,6,1631,9,1063,8192,288,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
51,192.168.51.50-10.200.7.6-62803-3128-6,192.168.51.50,62803,10.200.7.6,3128,6,26/04/201711:11:18,681,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,17621.1453744493,2936.85756240822,681.0,0.0,681.0,681,681.0,681.0,0.0,681.0,681.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2936.85756240822,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,2049,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
52,172.19.1.58-10.200.7.8-50386-3128-6,172.19.1.58,50386,10.200.7.8,3128,6,26/04/201711:11:17,559624,144,532,889,972157.0,325,0,6.173611111111111,26.9057744240562,5840,0,1827.36278195489,846.5061494077229,1738749.58900976,1207.95391191228,829.0725925925921,8390.21076697761,202168.0,0,559624.0,3913.4545454545396,21884.060979808797,255530.0,0.0,554928.0,1045.06214689266,9469.53238778454,202168.0,0.0,0,0,0,0,3532,10676,257.315626206167,950.6382857061169,0,5840,1437.2909896602698,1059.29414624866,1122104.08827668,0,0,0,1,0,0,0,0,3,1439.4171597633099,6.173611111111111,1827.36278195489,3532,0,0,0,0,0,0,144,889,532,972157,8192,490,95,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
53,172.19.1.58-10.200.7.8-50386-3128-6,10.200.7.8,3128,172.19.1.58,50386,6,26/04/201711:11:18,1,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,490,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
54,192.168.72.43-10.200.7.7-55996-3128-6,192.168.72.43,55996,10.200.7.7,3128,6,26/04/201711:11:17,251334,9,0,1074,0.0,522,0,119.333333333333,228.304621065803,0,0,0.0,0.0,4273.198214328339,35.8089235837571,31416.75,69961.2895040638,199111.0,0,251334.0,31416.75,69961.2895040638,199111.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,204,0,35.8089235837571,0.0,0,522,107.4,218.530547063792,47755.6,0,0,0,1,0,0,0,0,0,119.333333333333,119.333333333333,0.0,204,0,0,0,0,0,0,9,1074,0,0,8192,-1,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
55,190.60.67.98-10.200.7.217-80-54171-6,10.200.7.217,54171,190.60.67.98,80,6,26/04/201711:11:17,608877,139,587,11598,1217608.0,609,0,83.4388489208633,204.710864147741,11584,42,2074.2896081771696,1161.23462510835,2018808.39644132,1192.3590478865199,839.830344827586,7240.00782314415,124096.0,0,608877.0,4412.152173913039,16405.9833752665,124096.0,0.0,598212.0,1020.83959044369,9126.11834663505,134422.0,0.0,1,0,0,0,4448,18784,228.289129003066,964.069918883453,0,11584,1691.6231086657501,1308.2769137692599,1711588.48310162,0,1,0,0,1,0,0,0,4,1693.9531680440803,83.4388489208633,2074.2896081771696,4448,0,0,0,0,0,0,139,11598,587,1217608,1321,2740,19,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
56,190.60.67.98-10.200.7.217-80-54171-6,10.200.7.217,54171,190.60.67.98,80,6,26/04/201711:11:18,173,1,3,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23121.387283237003,57.6666666666667,58.045958802774,117.0,1,0.0,0.0,0.0,0.0,0.0,56.0,28.0,38.1837661840736,55.0,1.0,0,0,0,0,32,96,5780.346820809251,17341.0404624277,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,3,0,4088,2740,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
57,172.17.1.110-10.200.7.5-49451-3128-6,10.200.7.5,3128,172.17.1.110,49451,6,26/04/201711:11:18,104619,10,0,3713,0.0,3683,0,371.3,1163.61658920225,0,0,0.0,0.0,35490.685248377406,95.58493199132091,11624.333333333301,33099.2413885877,99794.0,0,104619.0,11624.333333333301,33099.2413885877,99794.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,248,0,95.58493199132091,0.0,0,3683,337.545454545455,1109.56580369407,1231136.27272727,0,0,0,1,1,0,0,0,0,371.3,371.3,0.0,248,0,0,0,0,0,0,10,3713,0,0,14600,-1,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
58,172.17.1.110-10.200.7.5-49451-3128-6,10.200.7.5,3128,172.17.1.110,49451,6,26/04/201711:11:18,29,5,0,6609,0.0,2223,6,1321.8,806.348063803715,0,0,0.0,0.0,227896551.724138,172413.793103448,7.25,11.842719282327002,25.0,1,29.0,7.25,11.842719282327002,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,100,0,172413.793103448,0.0,6,2223,1344.83333333333,723.423089669294,523340.966666667,0,0,0,0,1,0,0,0,0,1613.8,1321.8,0.0,100,0,0,0,0,0,0,5,6609,0,0,229,-1,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
59,172.17.1.110-10.200.7.5-49451-3128-6,10.200.7.5,3128,172.17.1.110,49451,6,26/04/201711:11:18,460,3,0,3689,0.0,2223,6,1229.66666666667,1126.30472490056,0,0,0.0,0.0,8019565.217391299,6521.73913043478,230.0,325.269119345812,460.0,0,460.0,230.0,325.269119345812,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,6521.73913043478,0.0,6,2223,1287.25,926.807198576561,858971.583333333,0,0,0,0,1,0,0,0,0,1716.33333333333,1229.66666666667,0.0,60,0,0,0,0,0,0,3,3689,0,0,229,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
60,190.60.67.98-10.200.7.217-80-54170-6,10.200.7.217,54170,190.60.67.98,80,6,26/04/201711:11:17,430816,34,51,4858,86153.0,577,0,142.88235294117598,242.00698270740898,4344,252,1689.27450980392,977.29070554122,211252.599717745,197.300007427765,5128.7619047619,30374.084348584398,268537.0,0,430816.0,13055.0303030303,48269.0788325487,268537.0,0.0,419010.0,8380.2,41065.7380907585,279190.0,0.0,1,0,0,0,1088,1632,78.920002971106,118.380004456659,0,4344,1064.5,1077.86981370392,1161803.33529412,0,1,0,0,1,0,0,0,1,1077.02352941176,142.88235294117598,1689.27450980392,1088,0,0,0,0,0,0,34,4858,51,86153,1321,1803,8,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
61,190.60.67.98-10.200.7.217-80-54170-6,10.200.7.217,54170,190.60.67.98,80,6,26/04/201711:11:18,29,1,3,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,137931.03448275902,9.66666666666667,15.885003409925098,28.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.707106781186548,1.0,0.0,0,0,0,0,32,96,34482.7586206897,103448.275862069,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,3,0,1411,1803,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
62,192.168.72.43-10.200.7.7-56005-3128-6,192.168.72.43,56005,10.200.7.7,3128,6,26/04/201711:11:18,140794,7,0,864,0.0,423,0,123.42857142857099,204.663835873087,0,0,0.0,0.0,6136.625140275861,49.71802775686461,23465.6666666667,57018.8676971638,139854.0,0,140794.0,23465.6666666667,57018.8676971638,139854.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,164,0,49.71802775686461,0.0,0,423,108.0,194.44205894228298,37807.714285714304,0,0,0,1,0,0,0,0,0,123.42857142857099,123.42857142857099,0.0,164,0,0,0,0,0,0,7,864,0,0,8192,-1,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
63,190.60.67.98-10.200.7.217-80-54173-6,10.200.7.217,54173,190.60.67.98,80,6,26/04/201711:11:18,56587,7,4,2324,1016.0,585,0,332.0,310.57473604056497,255,253,254.0,1.1547005383792501,59024.1574920035,194.390937847916,5658.7,10740.1283775692,33512.0,0,56587.0,9431.16666666667,13078.935115928502,33512.0,0.0,44430.0,14810.0,25615.3080012714,44388.0,0.0,1,0,0,0,224,128,123.703324085037,70.68761376287841,0,585,327.08333333333303,246.20739902231497,60618.0833333333,0,1,0,0,1,0,0,0,0,356.818181818182,332.0,254.0,224,0,0,0,0,0,0,7,2324,4,1016,1321,1681,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
64,190.60.67.98-10.200.7.217-80-54173-6,10.200.7.217,54173,190.60.67.98,80,6,26/04/201711:11:18,292,1,3,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13698.6301369863,97.3333333333333,152.369069477153,273.0,1,0.0,0.0,0.0,0.0,0.0,19.0,9.5,12.020815280171302,18.0,1.0,0,0,0,0,32,96,3424.6575342465803,10273.9726027397,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,3,0,1321,1681,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
65,192.168.10.47-10.200.7.6-51849-3128-6,192.168.10.47,51849,10.200.7.6,3128,6,26/04/201711:11:18,98397,3,12,232,744.0,226,0,77.3333333333333,128.784056984292,708,0,62.0,203.45917615982898,9919.0015955771,152.443672063173,7028.3571428571395,25281.3007169244,94838.0,0,3361.0,1680.5,1024.59772593931,2405.0,956.0,98289.0,8935.36363636364,28505.0941141149,94838.0,0.0,0,0,0,0,72,300,30.4887344126345,121.954937650538,0,708,61.0,181.30195806995602,32870.4,0,0,0,1,0,0,0,0,4,65.0666666666667,77.3333333333333,62.0,72,0,0,0,0,0,0,3,232,12,744,8192,245,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,130,HTTP_CONNECT
66,190.60.67.98-10.200.7.217-80-54175-6,10.200.7.217,54175,190.60.67.98,80,6,26/04/201711:11:18,73839,7,4,2336,1016.0,591,0,333.714285714286,312.213449574547,255,253,254.0,1.1547005383792501,45396.0644104064,148.972765069949,7383.9,11495.2182759229,32998.0,0,73839.0,12306.5,14266.6810681391,32998.0,0.0,49851.0,16617.0,28779.7562185645,49849.0,1.0,1,0,0,0,224,128,94.8008504990588,54.171914570890706,0,591,328.58333333333303,247.930510181357,61469.5378787879,0,1,0,0,1,0,0,0,0,358.454545454545,333.714285714286,254.0,224,0,0,0,0,0,0,7,2336,4,1016,1321,1403,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
67,190.60.67.98-10.200.7.217-80-54175-6,10.200.7.217,54175,190.60.67.98,80,6,26/04/201711:11:18,283,1,3,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14134.275618374599,94.3333333333333,144.756116738925,261.0,0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,15.556349186103999,22.0,0.0,0,0,0,0,32,96,3533.56890459364,10600.706713780899,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,3,0,1321,1403,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,7,HTTP
68,172.19.1.57-10.200.7.7-50184-3128-6,172.19.1.57,50184,10.200.7.7,3128,6,26/04/201711:11:17,671266,159,502,919,916870.0,325,0,5.7798742138364805,25.6408119598183,5840,0,1826.43426294821,808.09904993901,1367250.83647913,984.7065097889661,1017.0696969697,8700.67355099374,198196.0,0,671266.0,4248.51898734177,21653.6125641717,258783.0,0.0,666574.0,1330.4870259481,10035.7412163891,198196.0,0.0,0,0,0,0,3920,10076,236.865862415198,747.840647373768,0,5840,1386.38821752266,1050.51329376421,1103578.18037533,0,0,0,1,0,0,0,0,3,1388.48562783661,5.7798742138364805,1826.43426294821,3920,0,0,0,0,0,0,159,919,502,916870,8192,490,100,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
69,192.168.72.43-10.200.7.7-56008-3128-6,192.168.72.43,56008,10.200.7.7,3128,6,26/04/201711:11:18,92878,9,0,2154,0.0,534,0,239.333333333333,279.5550035324,0,0,0.0,0.0,23191.7138611943,96.90131139774759,11609.75,21376.4318534622,51300.0,0,92878.0,11609.75,21376.4318534622,51300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,204,0,96.90131139774759,0.0,0,534,215.4,274.21816132415404,75195.6,0,0,0,1,0,0,0,0,0,239.333333333333,239.333333333333,0.0,204,0,0,0,0,0,0,9,2154,0,0,8192,-1,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,131,HTTP_PROXY
